service_id,date,exception_type
31,20220908,1
31,20220909,1
31,20220912,1
31,20220913,1
31,20220914,1
31,20220915,1
31,20220916,1
31,20220919,1
32,20220502,1
32,20220503,1
32,20220504,1
32,20220505,1
32,20220506,1
32,20220509,1
32,20220510,1
32,20220511,1
32,20220512,1
32,20220513,1
32,20220516,1
32,20220517,1
32,20220518,1
32,20220519,1
32,20220520,1
32,20220523,1
32,20220524,1
32,20220525,1
32,20220526,1
32,20220530,1
32,20220531,1
32,20220601,1
32,20220602,1
32,20220603,1
32,20220606,1
32,20220607,1
32,20220608,1
32,20220609,1
32,20220610,1
32,20220613,1
32,20220614,1
32,20220620,1
32,20220621,1
32,20220622,1
32,20220623,1
32,20220624,1
32,20220627,1
32,20220628,1
32,20220629,1
32,20220630,1
32,20220701,1
32,20220704,1
32,20220705,1
32,20220706,1
32,20220707,1
32,20220708,1
32,20220711,1
32,20220712,1
32,20220713,1
32,20220714,1
32,20220715,1
32,20220718,1
32,20220719,1
32,20220720,1
32,20220721,1
32,20220722,1
32,20220725,1
32,20220726,1
32,20220727,1
32,20220728,1
32,20220729,1
32,20220801,1
32,20220802,1
32,20220803,1
32,20220804,1
32,20220805,1
32,20220808,1
32,20220809,1
32,20220810,1
32,20220811,1
32,20220812,1
32,20220815,1
32,20220816,1
32,20220817,1
32,20220818,1
32,20220819,1
32,20220822,1
32,20220823,1
32,20220824,1
32,20220825,1
32,20220826,1
32,20220829,1
32,20220830,1
32,20220831,1
32,20220901,1
32,20220902,1
32,20220905,1
32,20220906,1
32,20220907,1
32,20220908,1
32,20220909,1
32,20220912,1
32,20220913,1
32,20220914,1
32,20220915,1
32,20220916,1
32,20220919,1
33,20220527,1
33,20220530,1
33,20220606,1
33,20220613,1
33,20220615,1
33,20220617,1
33,20220620,1
33,20220622,1
33,20220624,1
33,20220627,1
33,20220629,1
33,20220701,1
33,20220704,1
33,20220706,1
33,20220708,1
33,20220711,1
33,20220713,1
33,20220715,1
33,20220718,1
33,20220720,1
33,20220722,1
33,20220725,1
33,20220727,1
33,20220729,1
33,20220801,1
33,20220803,1
33,20220805,1
33,20220808,1
33,20220810,1
33,20220812,1
33,20220815,1
33,20220817,1
33,20220819,1
33,20220822,1
33,20220824,1
33,20220826,1
33,20220829,1
33,20220831,1
33,20220902,1
33,20220905,1
33,20220907,1
33,20220909,1
33,20220912,1
33,20220914,1
33,20220916,1
33,20220919,1
34,20220622,1
34,20220629,1
34,20220706,1
34,20220713,1
34,20220720,1
34,20220727,1
34,20220803,1
34,20220810,1
34,20220817,1
34,20220824,1
34,20220831,1
34,20220907,1
34,20220914,1
35,20220503,1
35,20220510,1
35,20220517,1
35,20220524,1
35,20220531,1
35,20220607,1
35,20220614,1
35,20220621,1
35,20220628,1
35,20220705,1
35,20220712,1
35,20220719,1
35,20220726,1
35,20220802,1
35,20220809,1
35,20220816,1
35,20220823,1
35,20220830,1
35,20220906,1
35,20220913,1
36,20220502,1
36,20220504,1
36,20220505,1
36,20220509,1
36,20220511,1
36,20220512,1
36,20220516,1
36,20220518,1
36,20220519,1
36,20220523,1
36,20220525,1
36,20220526,1
36,20220530,1
36,20220601,1
36,20220602,1
36,20220606,1
36,20220608,1
36,20220609,1
36,20220613,1
36,20220615,1
36,20220616,1
36,20220620,1
36,20220622,1
36,20220623,1
36,20220627,1
36,20220629,1
36,20220630,1
36,20220704,1
36,20220706,1
36,20220707,1
36,20220711,1
36,20220713,1
36,20220714,1
36,20220718,1
36,20220720,1
36,20220721,1
36,20220725,1
36,20220727,1
36,20220728,1
36,20220801,1
36,20220803,1
36,20220804,1
36,20220808,1
36,20220810,1
36,20220811,1
36,20220815,1
36,20220817,1
36,20220818,1
36,20220822,1
36,20220824,1
36,20220825,1
36,20220829,1
36,20220831,1
36,20220901,1
36,20220905,1
36,20220907,1
36,20220908,1
36,20220912,1
36,20220914,1
36,20220915,1
36,20220919,1
37,20220626,1
37,20220703,1
37,20220710,1
37,20220717,1
37,20220724,1
37,20220731,1
37,20220807,1
37,20220814,1
37,20220821,1
37,20220828,1
37,20220904,1
37,20220911,1
37,20220918,1
38,20220625,1
38,20220702,1
38,20220709,1
38,20220716,1
38,20220723,1
38,20220730,1
38,20220806,1
38,20220813,1
38,20220820,1
38,20220827,1
38,20220903,1
38,20220910,1
38,20220917,1
39,20220506,1
39,20220513,1
39,20220520,1
39,20220603,1
39,20220610,1
39,20220624,1
39,20220701,1
39,20220708,1
39,20220715,1
39,20220722,1
39,20220729,1
39,20220805,1
39,20220812,1
39,20220819,1
39,20220826,1
39,20220902,1
39,20220909,1
39,20220916,1
40,20220502,1
40,20220504,1
40,20220505,1
40,20220509,1
40,20220511,1
40,20220512,1
40,20220516,1
40,20220518,1
40,20220519,1
40,20220523,1
40,20220525,1
40,20220526,1
40,20220530,1
40,20220601,1
40,20220602,1
40,20220606,1
40,20220608,1
40,20220609,1
40,20220613,1
40,20220620,1
40,20220622,1
40,20220623,1
40,20220627,1
40,20220629,1
40,20220630,1
40,20220704,1
40,20220706,1
40,20220707,1
40,20220711,1
40,20220713,1
40,20220714,1
40,20220718,1
40,20220720,1
40,20220721,1
40,20220725,1
40,20220727,1
40,20220728,1
40,20220801,1
40,20220803,1
40,20220804,1
40,20220808,1
40,20220810,1
40,20220811,1
40,20220815,1
40,20220817,1
40,20220818,1
40,20220822,1
40,20220824,1
40,20220825,1
40,20220829,1
40,20220831,1
40,20220901,1
40,20220905,1
40,20220907,1
40,20220908,1
40,20220912,1
40,20220914,1
40,20220915,1
40,20220919,1
41,20220502,1
41,20220503,1
41,20220504,1
41,20220505,1
41,20220509,1
41,20220510,1
41,20220511,1
41,20220512,1
41,20220516,1
41,20220517,1
41,20220518,1
41,20220519,1
41,20220523,1
41,20220524,1
41,20220525,1
41,20220526,1
41,20220530,1
41,20220531,1
41,20220601,1
41,20220602,1
41,20220606,1
41,20220607,1
41,20220608,1
41,20220609,1
41,20220613,1
41,20220614,1
41,20220620,1
41,20220621,1
41,20220622,1
41,20220623,1
41,20220627,1
41,20220628,1
41,20220629,1
41,20220630,1
41,20220704,1
41,20220705,1
41,20220706,1
41,20220707,1
41,20220711,1
41,20220712,1
41,20220713,1
41,20220714,1
41,20220718,1
41,20220719,1
41,20220720,1
41,20220721,1
41,20220725,1
41,20220726,1
41,20220727,1
41,20220728,1
41,20220801,1
41,20220802,1
41,20220803,1
41,20220804,1
41,20220808,1
41,20220809,1
41,20220810,1
41,20220811,1
41,20220815,1
41,20220816,1
41,20220817,1
41,20220818,1
41,20220822,1
41,20220823,1
41,20220824,1
41,20220825,1
41,20220829,1
41,20220830,1
41,20220831,1
41,20220901,1
41,20220905,1
41,20220906,1
41,20220907,1
41,20220908,1
41,20220912,1
41,20220913,1
41,20220914,1
41,20220915,1
41,20220919,1
42,20220505,1
42,20220512,1
42,20220519,1
42,20220526,1
42,20220602,1
42,20220609,1
42,20220616,1
42,20220623,1
42,20220630,1
42,20220707,1
42,20220714,1
42,20220721,1
42,20220728,1
42,20220804,1
42,20220811,1
42,20220818,1
42,20220825,1
42,20220901,1
42,20220908,1
42,20220915,1
43,20220502,1
43,20220509,1
43,20220516,1
43,20220523,1
43,20220530,1
43,20220606,1
43,20220613,1
43,20220620,1
43,20220627,1
43,20220704,1
43,20220711,1
43,20220718,1
43,20220725,1
43,20220801,1
43,20220808,1
43,20220815,1
43,20220822,1
43,20220829,1
43,20220905,1
43,20220912,1
43,20220919,1
44,20220502,1
44,20220506,1
44,20220509,1
44,20220513,1
44,20220516,1
44,20220520,1
44,20220523,1
44,20220527,1
44,20220530,1
44,20220603,1
44,20220606,1
44,20220610,1
44,20220613,1
44,20220617,1
44,20220620,1
44,20220624,1
44,20220627,1
44,20220701,1
44,20220704,1
44,20220708,1
44,20220711,1
44,20220715,1
44,20220718,1
44,20220722,1
44,20220725,1
44,20220729,1
44,20220801,1
44,20220805,1
44,20220808,1
44,20220812,1
44,20220815,1
44,20220819,1
44,20220822,1
44,20220826,1
44,20220829,1
44,20220902,1
44,20220905,1
44,20220909,1
44,20220912,1
44,20220916,1
44,20220919,1
45,20220502,1
45,20220504,1
45,20220506,1
45,20220509,1
45,20220511,1
45,20220513,1
45,20220516,1
45,20220518,1
45,20220520,1
45,20220523,1
45,20220525,1
45,20220527,1
45,20220530,1
45,20220601,1
45,20220603,1
45,20220606,1
45,20220608,1
45,20220610,1
45,20220613,1
45,20220615,1
45,20220617,1
45,20220620,1
45,20220622,1
45,20220624,1
45,20220627,1
45,20220629,1
45,20220701,1
45,20220704,1
45,20220706,1
45,20220708,1
45,20220711,1
45,20220713,1
45,20220715,1
45,20220718,1
45,20220720,1
45,20220722,1
45,20220725,1
45,20220727,1
45,20220729,1
45,20220801,1
45,20220803,1
45,20220805,1
45,20220808,1
45,20220810,1
45,20220812,1
45,20220815,1
45,20220817,1
45,20220819,1
45,20220822,1
45,20220824,1
45,20220826,1
45,20220829,1
45,20220831,1
45,20220902,1
45,20220905,1
45,20220907,1
45,20220909,1
45,20220912,1
45,20220914,1
45,20220916,1
45,20220919,1
46,20220504,1
46,20220506,1
46,20220511,1
46,20220513,1
46,20220518,1
46,20220520,1
46,20220525,1
46,20220527,1
46,20220601,1
46,20220603,1
46,20220608,1
46,20220610,1
46,20220615,1
46,20220617,1
46,20220622,1
46,20220624,1
46,20220629,1
46,20220701,1
46,20220706,1
46,20220708,1
46,20220713,1
46,20220715,1
46,20220720,1
46,20220722,1
46,20220727,1
46,20220729,1
46,20220803,1
46,20220805,1
46,20220810,1
46,20220812,1
46,20220817,1
46,20220819,1
46,20220824,1
46,20220826,1
46,20220831,1
46,20220902,1
46,20220907,1
46,20220909,1
46,20220914,1
46,20220916,1
47,20220503,1
47,20220506,1
47,20220510,1
47,20220513,1
47,20220517,1
47,20220520,1
47,20220524,1
47,20220527,1
47,20220531,1
47,20220603,1
47,20220607,1
47,20220610,1
47,20220614,1
47,20220617,1
47,20220621,1
47,20220624,1
47,20220628,1
47,20220701,1
47,20220705,1
47,20220708,1
47,20220712,1
47,20220715,1
47,20220719,1
47,20220722,1
47,20220726,1
47,20220729,1
47,20220802,1
47,20220805,1
47,20220809,1
47,20220812,1
47,20220816,1
47,20220819,1
47,20220823,1
47,20220826,1
47,20220830,1
47,20220902,1
47,20220906,1
47,20220909,1
47,20220913,1
47,20220916,1
48,20220502,1
48,20220505,1
48,20220509,1
48,20220512,1
48,20220516,1
48,20220519,1
48,20220523,1
48,20220526,1
48,20220530,1
48,20220602,1
48,20220606,1
48,20220609,1
48,20220613,1
48,20220616,1
48,20220620,1
48,20220623,1
48,20220627,1
48,20220630,1
48,20220704,1
48,20220707,1
48,20220711,1
48,20220714,1
48,20220718,1
48,20220721,1
48,20220725,1
48,20220728,1
48,20220801,1
48,20220804,1
48,20220808,1
48,20220811,1
48,20220815,1
48,20220818,1
48,20220822,1
48,20220825,1
48,20220829,1
48,20220901,1
48,20220905,1
48,20220908,1
48,20220912,1
48,20220915,1
48,20220919,1
